year,state_abbr,state_name,population,violent_crime,"violent crimes per 100,000 people",homicide,"homicides per 100,000 people ",rape_legacy,"rapes legacy per 100,000 people",rape_revised,"rapes revised per 100,000 people",robbery,"robberies per 100,000 people",aggravated_assault,"aggravated assaults per 100,000 people",property_crime,"property crimes per 100,000 people",burglary,"burglaries per 100,000 people",larceny,"larcenies per 100,000 people",motor_vehicle_theft,"motor vehicle theft per 100,000 people",caveats,
2017,MS,Mississippi,2989663,7661,256.25,190,6.36,,0.00,658,22.0091696,2492,83.35,4321,144.53,82764,2768.34,22449,750.89,55968,1872.05,4347,145.40,,
2017,MT,Montana,1053090,3937,373.85,41,3.89,,0.00,639,60.67857448,234,22.22,3023,287.06,27294,2591.80,3623,344.04,21073,2001.06,2598,246.70,,
2017,NC,North Carolina,10270800,38043,370.40,622,6.06,,0.00,1944,18.92744479,9884,96.23,25593,249.18,265483,2584.83,65247,635.27,184119,1792.65,16117,156.92,,
2017,ND,North Dakota,755176,2133,282.45,10,1.32,,0.00,406,53.76230177,183,24.23,1534,203.13,16653,2205.18,2947,390.24,11944,1581.62,1762,233.32,,
2017,NE,Nebraska,1917575,5979,311.80,42,2.19,,0.00,1191,62.10969584,1020,53.19,3726,194.31,43856,2287.06,6513,339.65,32064,1672.11,5279,275.30,,
2017,NH,New Hampshire,1349767,2642,195.74,13,0.96,,0.00,619,45.85976691,441,32.67,1569,116.24,18550,1374.31,2554,189.22,15087,1117.75,909,67.34,,
2017,NJ,New Jersey,8888543,20604,231.80,324,3.65,,0.00,1505,16.93190886,7895,88.82,10880,122.40,140086,1576.03,23891,268.78,104025,1170.33,12170,136.92,,
2017,NM,New Mexico,2093395,16300,778.64,144,6.88,,0.00,1244,59.42500102,3732,178.28,11180,534.06,81865,3910.63,17872,853.73,52284,2497.57,11709,559.33,,
2017,NV,Nevada,2972405,16663,560.59,266,8.95,,0.00,1896,63.78673162,4841,162.86,9660,324.99,78320,2634.90,20049,674.50,45459,1529.37,12812,431.03,,
2017,NY,New York,19590719,70746,361.12,550,2.81,,0.00,6297,32.14277128,20122,102.71,43777,223.46,293390,1497.60,34928,178.29,245093,1251.07,13369,68.24,,
2017,OH,Ohio,11664129,34621,296.82,741,6.35,,0.00,5833,50.00802032,11224,96.23,16823,144.23,280557,2405.30,57521,493.14,202320,1734.55,20716,177.60,,
2017,OK,Oklahoma,3932640,17989,457.43,243,6.18,,0.00,2220,56.45062859,3007,76.46,12519,318.34,113611,2888.92,28749,731.04,72546,1844.72,12316,313.17,,
2017,OR,Oregon,4146592,11629,280.45,105,2.53,,0.00,1992,48.03945023,2474,59.66,7058,170.21,122524,2954.81,17415,419.98,88091,2124.42,17018,410.41,,
2017,PA,Pennsylvania,12790447,40030,312.97,742,5.80,,0.00,4216,32.96210054,11777,92.08,23295,182.13,210316,1644.32,31925,249.60,165434,1293.42,12957,101.30,,
2017,RI,Rhode Island,1056486,2474,234.17,21,1.99,,0.00,454,42.97264706,474,44.87,1525,144.35,18585,1759.13,3219,304.69,13882,1313.98,1484,140.47,,
2017,SC,South Carolina,5021219,25412,506.09,380,7.57,,0.00,2576,51.30228337,3884,77.35,18572,369.87,160368,3193.81,31165,620.67,114931,2288.91,14272,284.23,,
2017,SD,South Dakota,873286,3753,429.76,27,3.09,,0.00,575,65.84326326,264,30.23,2887,330.59,16588,1899.49,2835,324.64,12285,1406.76,1468,168.10,,
2017,TN,Tennessee,6708794,43940,654.96,538,8.02,,0.00,3028,45.13478876,7867,117.26,32507,484.54,198028,2951.77,38819,578.63,140636,2096.29,18573,276.85,,
2017,TX,Texas,28322717,123984,437.75,1405,4.96,,0.00,14536,51.32275975,32120,113.41,75923,268.06,723143,2553.23,133458,471.20,521767,1842.22,67918,239.80,,
2017,UT,Utah,3103118,7515,242.18,74,2.38,,0.00,1758,56.65269577,1498,48.27,4185,134.86,86201,2777.88,11780,379.62,64955,2093.22,9466,305.05,,
2017,VA,Virginia,8465207,17811,210.40,470,5.55,,0.00,3026,35.7463202,4331,51.16,9984,117.94,152515,1801.67,18524,218.83,123812,1462.60,10179,120.25,,
2017,VT,Vermont,624525,1082,173.25,17,2.72,,0.00,254,40.67090989,100,16.01,711,113.85,9339,1495.38,1945,311.44,7169,1147.91,225,36.03,,
2017,WA,Washington,7425432,22483,302.78,226,3.04,,0.00,3300,44.44185874,5386,72.53,13571,182.76,235206,3167.57,43687,588.34,162154,2183.77,29365,395.47,,
2017,WI,Wisconsin,5792051,18638,321.79,192,3.31,,0.00,2177,37.58599501,4370,75.45,11899,205.44,104908,1811.24,17570,303.35,77868,1344.39,9470,163.50,,
2017,WV,West Virginia,1817048,6564,361.25,98,5.39,,0.00,793,43.64221529,673,37.04,5000,275.17,32560,1791.92,7557,415.89,21917,1206.19,3086,169.84,,
2017,WY,Wyoming,578934,1358,234.57,14,2.42,,0.00,253,43.7010091,98,16.93,993,171.52,10528,1818.51,1556,268.77,8211,1418.30,761,131.45,,
2017,,,325147121,1283875,394.86,17294,5.32,,0.00,135666,41.72449677,320596,98.60,810319,249.22,7682988,2362.93,1397045,429.67,5513000,1695.54,772943,237.72,,
2018,AK,Alaska,735139,6555,891.67,47,6.39,,0.00,1212,164.8667803,896,121.88,4400,598.53,24345,3311.62,3985,542.07,16364,2225.97,3996,543.57,,
2018,AL,Alabama,4887681,25567,523.09,383,7.84,,0.00,2032,41.57390795,4047,82.80,19105,390.88,138702,2837.79,29101,595.39,96328,1970.83,13273,271.56,,
2018,AR,Arkansas,3009733,16904,561.64,222,7.38,,0.00,2341,77.78098589,1593,52.93,12748,423.56,89177,2962.95,19520,648.56,62350,2071.61,7307,242.78,,
2018,AZ,Arizona,7158024,34053,475.73,383,5.35,,0.00,3605,50.36306109,6509,90.93,23556,329.09,192730,2692.50,31787,444.08,141789,1980.84,19154,267.59,,
2018,CA,California,39461588,176604,447.53,1739,4.41,,0.00,15506,39.29390779,54328,137.67,105031,266.16,941644,2386.23,164645,417.23,621779,1575.66,155220,393.34,,
2018,CO,Colorado,5691287,22851,401.51,215,3.78,,0.00,4328,76.04606831,3781,66.43,14527,255.25,154292,2711.02,21757,382.29,110518,1941.88,22017,386.85,,
2018,CT,Connecticut,3571520,7485,209.57,86,2.41,,0.00,873,24.44337425,2205,61.74,4321,120.98,59356,1661.93,7983,223.52,44181,1237.04,7192,201.37,,
2018,DC,District of Columbia,701547,6995,997.08,160,22.81,,0.00,450,64.14395614,2415,344.24,3970,565.89,30726,4379.75,1788,254.87,26345,3755.27,2593,369.61,,
2018,DE,Delaware,965479,4079,422.48,46,4.76,,0.00,334,34.59422732,861,89.18,2838,293.95,22405,2320.61,3154,326.68,17780,1841.57,1471,152.36,,
2018,FL,Florida,21244317,81980,385.89,1107,5.21,,0.00,8438,39.71885752,16884,79.48,55551,261.49,486017,2287.75,71933,338.60,372919,1755.38,41165,193.77,,
2018,GA,Georgia,10511131,35619,338.87,647,6.16,,0.00,2798,26.61939995,8499,80.86,23675,225.24,277803,2642.94,46816,445.39,205631,1956.32,25356,241.23,,
2018,HI,Hawaii,1420593,3622,254.96,40,2.82,,0.00,709,49.9087353,951,66.94,1922,135.30,41027,2888.02,5709,401.87,29600,2083.64,5718,402.51,,
2018,IA,Iowa,3148618,8303,263.70,70,2.22,,0.00,1126,35.76172149,989,31.41,6118,194.31,57024,1811.08,12433,394.87,39498,1254.46,5093,161.75,,
2018,ID,Idaho,1750536,4196,239.70,34,1.94,,0.00,927,52.95520915,195,11.14,3040,173.66,25822,1475.09,4990,285.06,18876,1078.30,1956,111.74,,
2018,IL,Illinois,12723071,52343,411.40,902,7.09,,0.00,6106,47.99155801,14251,112.01,31084,244.31,246679,1938.83,39317,309.02,187517,1473.83,19845,155.98,,
2018,IN,Indiana,6695497,25009,373.52,418,6.24,,0.00,2486,37.12943192,5737,85.68,16368,244.46,146948,2194.73,25894,386.74,105861,1581.08,15193,226.91,,
2018,KS,Kansas,2911359,12861,441.75,122,4.19,,0.00,1664,57.15543841,1420,48.77,9655,331.63,77449,2660.24,12792,439.38,56726,1948.44,7931,272.42,,
2018,KY,Kentucky,4461153,9719,217.86,250,5.60,,0.00,1875,42.02949327,2469,55.34,5125,114.88,89235,2000.27,17462,391.42,61313,1374.38,10460,234.47,,
2018,LA,Louisiana,4659690,25314,543.26,533,11.44,,0.00,2105,45.174679,4600,98.72,18076,387.92,152996,3283.39,31291,671.53,110066,2362.09,11639,249.78,,
2018,MA,Massachusetts,6882635,23424,340.33,138,2.01,,0.00,2465,35.81477152,4084,59.34,16737,243.18,87658,1273.61,14095,204.79,66968,973.00,6595,95.82,,
2018,MD,Maryland,6035802,28330,469.37,491,8.13,,0.00,1991,32.98650287,9716,160.97,16132,267.27,122945,2036.93,18910,313.30,91887,1522.37,12148,201.27,,
2018,ME,Maine,1339057,1500,112.02,23,1.72,,0.00,447,33.3817007,228,17.03,802,59.89,18201,1359.24,2712,202.53,14712,1098.68,777,58.03,,
2018,MI,Michigan,9984072,45176,452.48,555,5.56,,0.00,7901,79.1360479,5638,56.47,31082,311.32,166186,1664.51,31834,318.85,116876,1170.62,17476,175.04,,
2018,MN,Minnesota,5606249,12403,221.24,107,1.91,,0.00,2475,44.14716507,2946,52.55,6875,122.63,112186,2001.09,16206,289.07,85849,1531.31,10131,180.71,,
2018,MO,Missouri,6121623,30696,501.44,599,9.78,,0.00,2935,47.94480157,5206,85.04,21956,358.66,162698,2657.76,27345,446.70,115506,1886.85,19847,324.21,,
2018,MS,Mississippi,2981020,7929,265.98,214,7.18,,0.00,596,19.9931567,1700,57.03,5419,181.78,71701,2405.25,20355,682.82,46201,1549.84,5145,172.59,,
2018,MT,Montana,1060665,4040,380.89,37,3.49,,0.00,569,53.64559027,270,25.46,3164,298.30,26787,2525.49,3329,313.86,20641,1946.04,2817,265.59,,
2018,NC,North Carolina,10381615,36980,356.21,574,5.53,,0.00,2633,25.3621426,7573,72.95,26200,252.37,243323,2343.79,57450,553.38,169376,1631.50,16497,158.91,,
2018,ND,North Dakota,758080,2154,284.14,18,2.37,,0.00,409,53.95208949,158,20.84,1569,206.97,15621,2060.60,2742,361.70,11088,1462.64,1791,236.25,,
2018,NE,Nebraska,1925614,5583,289.93,44,2.28,,0.00,1290,66.9916193,736,38.22,3513,182.44,40193,2087.28,5308,275.65,29987,1557.27,4898,254.36,,
2018,NH,New Hampshire,1353465,2404,177.62,21,1.55,,0.00,578,42.70520479,342,25.27,1463,108.09,17201,1270.89,1908,140.97,14396,1063.64,897,66.27,,
2018,NJ,New Jersey,8886025,18536,208.60,285,3.21,,0.00,1424,16.02516311,6364,71.62,10463,117.75,125155,1408.45,19232,216.43,94886,1067.81,11037,124.21,,
2018,NM,New Mexico,2092741,17637,842.77,153,7.31,,0.00,1302,62.21505671,2646,126.44,13536,646.81,70722,3379.40,16102,769.42,44592,2130.79,10028,479.18,,
2018,NV,Nevada,3027341,16715,552.13,202,6.67,,0.00,2329,76.93219892,3862,127.57,10322,340.96,73998,2444.32,17741,586.03,44341,1464.68,11916,393.61,,
2018,NY,New York,19530351,68512,350.80,562,2.88,,0.00,6577,33.67579006,18191,93.14,43182,221.10,281543,1441.57,31158,159.54,237243,1214.74,13142,67.29,,
2018,OH,Ohio,11676341,34426,294.84,596,5.10,,0.00,5852,50.11844036,9608,82.29,18370,157.33,257848,2208.29,49456,423.56,188433,1613.80,19959,170.94,,
2018,OK,Oklahoma,3940235,18701,474.62,215,5.46,,0.00,2431,61.69682773,2805,71.19,13250,336.27,114395,2903.25,27178,689.76,73799,1872.96,13418,340.54,,
2018,OR,Oregon,4181886,12146,290.44,86,2.06,,0.00,2114,50.5513541,2515,60.14,7431,177.69,122401,2926.93,16515,394.92,89191,2132.79,16695,399.22,,
2018,PA,Pennsylvania,12800922,39099,305.44,784,6.12,,0.00,4490,35.07559846,9854,76.98,23971,187.26,190633,1489.21,27054,211.34,150441,1175.24,13138,102.63,,
2018,RI,Rhode Island,1058287,2326,219.79,16,1.51,,0.00,494,46.67920895,453,42.81,1363,128.79,17625,1665.43,2817,266.18,13270,1253.91,1538,145.33,,
2018,SC,South Carolina,5084156,25463,500.83,411,8.08,,0.00,2650,52.12271221,3592,70.65,18810,369.97,156330,3074.85,29957,589.22,111427,2191.65,14946,293.97,,
2018,SD,South Dakota,878698,3483,396.38,12,1.37,,0.00,617,70.21752639,222,25.26,2632,299.53,15191,1728.81,2502,284.74,11237,1278.82,1452,165.24,,
2018,TN,Tennessee,6771631,42687,630.38,508,7.50,,0.00,3011,44.46491547,7222,106.65,31946,471.76,192897,2848.60,33538,495.27,138710,2048.40,20649,304.93,,
2018,TX,Texas,28628666,118197,412.86,1327,4.64,,0.00,15098,52.73735074,28339,98.99,73433,256.50,681143,2379.23,117897,411.81,493238,1722.88,70008,244.54,,
2018,UT,Utah,3153550,7551,239.44,63,2.00,,0.00,1854,58.79088646,1237,39.23,4397,139.43,76294,2419.31,10079,319.61,58406,1852.07,7809,247.63,,
2018,VA,Virginia,8501286,17357,204.17,417,4.91,,0.00,3072,36.13570935,3610,42.46,10258,120.66,142931,1681.29,15659,184.20,116496,1370.33,10776,126.76,,
2018,VT,Vermont,624358,1155,184.99,11,1.76,,0.00,326,52.21363384,73,11.69,745,119.32,8211,1315.11,1496,239.61,6451,1033.22,264,42.28,,
2018,WA,Washington,7523869,23719,315.25,236,3.14,,0.00,3610,47.98063337,5557,73.86,14316,190.27,223256,2967.30,40434,537.41,154941,2059.33,27881,370.57,,
2018,WI,Wisconsin,5807406,17365,299.01,175,3.01,,0.00,2333,40.17284137,3493,60.15,11364,195.68,91238,1571.06,14180,244.17,68380,1177.46,8678,149.43,,
2018,WV,West Virginia,1804291,5411,299.90,76,4.21,,0.00,716,39.68317749,333,18.46,4286,237.54,27888,1545.65,5916,327.89,19783,1096.44,2189,121.32,,
2018,WY,Wyoming,577601,1235,213.82,14,2.42,,0.00,261,45.18690238,75,12.98,885,153.22,10308,1784.62,1551,268.52,7974,1380.54,783,135.56,,
2018,,,326687501,1252399,383.36,16374,5.01,,0.00,143765,44.00688718,281278,86.10,810982,248.24,7219084,2209.78,1235013,378.04,5232167,1601.58,751904,230.16,,
2019,AK,Alaska,733603,6346,865.05,69,9.41,,0.00,1102,150.2174882,826,112.59,4349,592.83,21293,2902.52,3558,485.00,15118,2060.79,2617,356.73,,
2019,AL,Alabama,4907965,24769,504.67,390,7.95,,0.00,2119,43.17471702,3922,79.91,18338,373.64,128726,2622.80,24805,505.40,91225,1858.71,12696,258.68,,
2019,AR,Arkansas,3020985,17547,580.84,237,7.85,,0.00,2420,80.10632294,1576,52.17,13314,440.72,86029,2847.71,17706,586.10,60843,2014.01,7480,247.60,,
2019,AZ,Arizona,7291843,32603,447.12,397,5.44,,0.00,3650,50.05593236,6305,86.47,22251,305.15,177628,2435.98,29170,400.04,130427,1788.67,18031,247.28,,
2019,CA,California,39437610,174341,442.07,1690,4.29,,0.00,14801,37.53016473,52306,132.63,105544,267.62,921177,2335.78,152551,386.82,626865,1589.51,141761,359.46,,
2019,CO,Colorado,5758486,22149,384.63,229,3.98,,0.00,4087,70.9735163,3716,64.53,14117,245.15,150564,2614.65,20266,351.93,108575,1885.48,21723,377.23,,
2019,CT,Connecticut,3566022,6583,184.60,107,3.00,,0.00,797,22.34983407,1942,54.46,3737,104.79,51076,1432.30,6468,181.38,38616,1082.89,5992,168.03,,
2019,DC,District of Columbia,708253,7403,1045.25,166,23.44,,0.00,345,48.7114068,2714,383.20,4178,589.90,30819,4351.41,1843,260.22,26643,3761.79,2333,329.40,,
2019,DE,Delaware,976668,4128,422.66,47,4.81,,0.00,329,33.68596084,789,80.78,2963,303.38,21932,2245.59,2984,305.53,17343,1775.73,1605,164.33,,
2019,FL,Florida,21492056,81291,378.24,1122,5.22,,0.00,8463,39.37734017,16234,75.53,55472,258.10,460966,2144.82,63338,294.70,358537,1668.23,39091,181.89,,
2019,GA,Georgia,10628020,34666,326.18,605,5.69,,0.00,3005,28.27431638,7488,70.46,23568,221.75,294817,2773.96,37476,352.62,234850,2209.72,22491,211.62,,
2019,HI,Hawaii,1415615,3745,264.55,37,2.61,,0.00,625,44.15042225,1079,76.22,2004,141.56,40617,2869.21,5534,390.93,29878,2110.60,5205,367.68,,
2019,IA,Iowa,3159596,9086,287.57,70,2.22,,0.00,1365,43.20172579,919,29.09,6732,213.07,58446,1849.79,12406,392.65,40479,1281.14,5561,176.00,,
2019,ID,Idaho,1789060,4162,232.64,28,1.57,,0.00,918,51.3118621,161,9.00,3055,170.76,22244,1243.33,4045,226.10,16591,927.36,1608,89.88,,
2019,IL,Illinois,12667017,52601,415.26,851,6.72,,0.00,6161,48.63812846,12660,99.94,32929,259.96,235033,1855.47,34789,274.64,181225,1430.68,19019,150.15,,
2019,IN,Indiana,6731010,25006,371.50,373,5.54,,0.00,2553,37.92892894,5335,79.26,16745,248.77,131097,1947.66,21586,320.69,95745,1422.45,13766,204.52,,
2019,KS,Kansas,2912635,11811,405.51,95,3.26,,0.00,1500,51.49975881,1157,39.72,9059,311.02,66306,2276.50,9996,343.19,49420,1696.75,6890,236.56,,
2019,KY,Kentucky,4472345,9872,220.73,229,5.12,,0.00,1673,37.40766868,2162,48.34,5808,129.86,85387,1909.22,15567,348.07,59535,1331.18,10285,229.97,,
2019,LA,Louisiana,4658285,26072,559.69,547,11.74,,0.00,2282,48.98798592,4129,88.64,19114,410.32,148429,3186.34,27440,589.06,110123,2364.02,10866,233.26,,
2019,MA,Massachusetts,6894883,22662,328.68,153,2.22,,0.00,2244,32.54587496,3625,52.58,16640,241.34,81399,1180.57,12323,178.73,62944,912.91,6132,88.94,,
2019,MD,Maryland,6054954,27511,454.36,545,9.00,,0.00,1944,32.10594168,9215,152.19,15807,261.06,118091,1950.32,16872,278.65,89938,1485.36,11281,186.31,,
2019,ME,Maine,1345770,1562,116.07,22,1.63,,0.00,520,38.63958923,192,14.27,828,61.53,16791,1247.69,2360,175.36,13705,1018.38,726,53.95,,
2019,MI,Michigan,9984795,43793,438.60,576,5.77,,0.00,7356,73.6720183,5352,53.60,30509,305.55,158317,1585.58,28574,286.18,111900,1120.70,17843,178.70,,
2019,MN,Minnesota,5640053,13395,237.50,127,2.25,,0.00,2499,44.30809427,3155,55.94,7614,135.00,117971,2091.66,16026,284.15,90685,1607.87,11260,199.64,,
2019,MO,Missouri,6140475,30680,499.64,576,9.38,,0.00,3019,49.16557758,4995,81.35,22090,359.74,163223,2658.15,26617,433.47,115324,1878.10,21282,346.59,,
2019,MS,Mississippi,2978227,7779,261.20,298,10.01,,0.00,924,31.02517034,1620,54.39,4937,165.77,69727,2341.23,18341,615.84,45665,1533.29,5721,192.09,,
2019,MT,Montana,1070123,4472,417.90,32,2.99,,0.00,679,63.45065007,209,19.53,3552,331.92,23929,2236.10,2968,277.35,18547,1733.17,2414,225.58,,
2019,NC,North Carolina,10501384,39773,378.74,653,6.22,,0.00,3364,32.03387287,7700,73.32,28056,267.16,251135,2391.45,54033,514.53,178332,1698.18,18770,178.74,,
2019,ND,North Dakota,763724,2302,301.42,25,3.27,,0.00,464,60.75493241,184,24.09,1629,213.30,15270,1999.41,2646,346.46,10785,1412.16,1839,240.79,,
2019,NE,Nebraska,1932571,5887,304.62,45,2.33,,0.00,1284,66.43999108,795,41.14,3763,194.71,39553,2046.65,4763,246.46,29817,1542.87,4973,257.33,,
2019,NH,New Hampshire,1360783,2152,158.14,33,2.43,,0.00,606,44.5331842,327,24.03,1186,87.16,16552,1216.36,1783,131.03,13826,1016.03,943,69.30,,
2019,NJ,New Jersey,8891258,18382,206.74,263,2.96,,0.00,1537,17.28664268,5730,64.45,10852,122.05,118637,1334.31,16399,184.44,91902,1033.62,10336,116.25,,
2019,NM,New Mexico,2099634,17302,824.05,185,8.81,,0.00,1355,64.53505706,2477,117.97,13285,632.73,66744,3178.84,14640,697.26,42749,2036.02,9355,445.55,,
2019,NV,Nevada,3090771,15334,496.12,144,4.66,,0.00,2155,69.72370324,3289,106.41,9746,315.33,72028,2330.42,15630,505.70,45127,1460.06,11271,364.67,,
2019,NY,New York,19463131,70260,360.99,565,2.90,,0.00,6642,34.12606122,18165,93.33,44888,230.63,269787,1386.14,28065,144.20,228672,1174.90,13050,67.05,,
2019,OH,Ohio,11696507,34618,295.97,584,4.99,,0.00,5850,50.01493181,8861,75.76,19323,165.20,240540,2056.51,44232,378.16,177610,1518.49,18698,159.86,,
2019,OK,Oklahoma,3960676,17279,436.26,275,6.94,,0.00,2363,59.66153253,2383,60.17,12258,309.49,113504,2865.77,26820,677.16,73199,1848.14,13485,340.47,,
2019,OR,Oregon,4216116,12382,293.68,117,2.78,,0.00,1886,44.73311455,2329,55.24,8050,190.93,117567,2788.51,15127,358.79,86922,2061.66,15518,368.06,,
2019,PA,Pennsylvania,12798883,39160,305.96,676,5.28,,0.00,4345,33.94827502,9749,76.17,24390,190.56,179670,1403.79,23324,182.23,143937,1124.61,12409,96.95,,
2019,RI,Rhode Island,1058158,2357,222.75,26,2.46,,0.00,498,47.06291499,421,39.79,1412,133.44,16312,1541.55,2321,219.34,12628,1193.39,1363,128.81,,
2019,SC,South Carolina,5157702,26307,510.05,455,8.82,,0.00,2528,49.01407642,3325,64.47,19999,387.75,151970,2946.47,27439,532.00,109366,2120.44,15165,294.03,,
2019,SD,South Dakota,887127,3523,397.12,16,1.80,,0.00,647,72.93206046,190,21.42,2670,300.97,15686,1768.18,2662,300.07,11265,1269.83,1759,198.28,,
2019,TN,Tennessee,6830325,40908,598.92,515,7.54,,0.00,2943,43.08726159,6164,90.24,31286,458.05,181801,2661.67,29969,438.76,132540,1940.46,19292,282.45,,
2019,TX,Texas,28986794,122263,421.79,1432,4.94,,0.00,15303,52.79300636,29126,100.48,76402,263.58,697305,2405.60,114494,394.99,504461,1740.31,78350,270.30,,
2019,UT,Utah,3203383,7588,236.87,77,2.40,,0.00,1865,58.21970086,1130,35.28,4516,140.98,69469,2168.61,8658,270.28,54078,1688.15,6733,210.18,,
2019,VA,Virginia,8556642,17916,209.38,447,5.22,,0.00,2915,34.06710249,3520,41.14,11034,128.95,140944,1647.19,13972,163.29,116656,1363.34,10316,120.56,,
2019,VT,Vermont,624046,1293,207.20,11,1.76,,0.00,298,47.75289001,71,11.38,913,146.30,8968,1437.07,1286,206.07,7378,1182.28,304,48.71,,
2019,WA,Washington,7614024,23095,303.32,205,2.69,,0.00,3497,45.9284079,5356,70.34,14037,184.36,207539,2725.75,34976,459.36,147778,1940.87,24785,325.52,,
2019,WI,Wisconsin,5824581,17305,297.10,189,3.24,,0.00,2358,40.48359873,2994,51.40,11764,201.97,85796,1473.00,12572,215.84,65687,1127.75,7537,129.40,,
2019,WV,West Virginia,1795263,5725,318.89,100,5.57,,0.00,818,45.56435464,347,19.33,4460,248.43,27327,1522.17,5282,294.22,19825,1104.30,2220,123.66,,
2019,WY,Wyoming,580116,1247,214.96,13,2.24,,0.00,323,55.67851947,67,11.55,844,145.49,9097,1568.13,1394,240.30,6981,1203.38,722,124.46,,
2019,,,328329953,1250393,380.83,16669,5.08,,0.00,143224,43.62197195,268483,81.77,822017,250.36,6995235,2130.55,1118096,340.54,5152267,1569.23,724872,220.78,,
2020,AK,Alaska,731158,6126,837.85,49,6.70,,0.00,1132,154.8228974,712,97.38,4233,578.94,16528,2260.52,2775,379.53,11784,1611.69,1969,269.30,,
2020,AL,Alabama,4921532,22322,453.56,471,9.57,,0.00,1608,32.67275312,2666,54.17,17577,357.14,105161,2136.75,19660,399.47,74575,1515.28,10926,222.00,,
2020,AR,Arkansas,3030522,20363,671.93,321,10.59,,0.00,2226,73.45269231,1577,52.04,16239,535.85,79200,2613.41,15854,523.14,55413,1828.50,7933,261.77,,
2020,AZ,Arizona,7421401,35980,484.81,513,6.91,,0.00,3263,43.96743957,6211,83.69,25993,350.24,165323,2227.65,24488,329.96,122898,1655.99,17937,241.69,,
2020,CA,California,39368078,174026,442.05,2203,5.60,,0.00,13449,34.16219608,44728,113.61,113646,288.68,842054,2138.93,145529,369.66,528202,1341.70,168323,427.56,,
2020,CO,Colorado,5807719,24570,423.06,294,5.06,,0.00,3652,62.8818302,3964,68.25,16660,286.86,164582,2833.85,23246,400.26,110884,1909.25,30452,524.34,,
2020,CT,Connecticut,3557006,6459,181.59,140,3.94,,0.00,594,16.69943767,2033,57.15,3692,103.80,55670,1565.08,6656,187.12,40592,1141.18,8422,236.77,,
2020,DC,District of Columbia,712816,7127,999.84,201,28.20,,0.00,311,43.62977262,2373,332.90,4242,595.10,24899,3493.05,1964,275.53,19536,2740.68,3399,476.84,,
2020,DE,Delaware,986809,4262,431.90,73,7.40,,0.00,261,26.44888727,700,70.94,3228,327.11,19355,1961.37,2508,254.15,15182,1538.49,1665,168.73,,
